"","sex","birth","marriage","religion","income","code_job","code_region"
"5659",2,2003,0,1,NA,NA,5
"5660",1,2008,0,1,NA,NA,5
"5661",1,1939,1,1,NA,NA,5
"5662",2,1941,1,1,NA,NA,5
"5663",1,1939,1,1,NA,NA,5
"5664",2,1944,1,1,NA,NA,5
"5665",1,1970,1,2,NA,892,5
"5666",2,1975,1,2,NA,930,5
"5667",2,2001,0,2,NA,NA,5
"5668",1,1955,1,1,NA,772,5
"5669",2,1945,1,2,NA,NA,5
"5670",1,1947,1,1,NA,910,5
"5671",2,1952,1,1,NA,NA,5
"5672",1,1975,5,1,200,313,5
"5673",1,1961,1,2,256.2,873,5
"5674",2,1989,5,2,NA,NA,5
"5675",2,1968,1,1,148,930,5
"5676",2,1967,3,2,NA,NA,5
"5677",1,1962,1,1,NA,751,5
"5678",2,1962,1,1,145,952,5
"5679",1,1992,5,1,NA,NA,5
"5680",2,1995,5,1,NA,NA,5
"5681",1,1983,1,2,NA,NA,5
"5682",2,1985,1,2,200,252,5
"5683",1,1952,1,1,NA,612,5
"5684",2,1953,1,1,130,930,5
"5685",1,1982,1,2,416.7,930,5
"5686",2,1982,1,2,140,247,5
"5687",2,2005,0,2,NA,NA,5
"5688",1,2007,0,2,NA,NA,5
"5689",1,1977,1,1,NA,510,5
"5690",2,1976,1,1,NA,NA,5
"5691",1,2004,0,1,NA,NA,5
"5692",1,2008,0,1,NA,NA,5
"5693",1,2010,0,1,NA,NA,5
"5694",1,1934,1,1,NA,NA,5
"5695",2,1942,1,1,NA,NA,5
"5696",1,1926,1,1,NA,NA,5
"5697",2,1936,1,1,NA,NA,5
"5698",1,1948,4,2,194.2,753,1
"5699",1,1982,5,2,266.7,320,1
"5700",1,1961,1,1,NA,521,5
"5701",2,1967,1,1,NA,521,5
"5702",1,1992,5,2,102.5,235,5
"5703",2,1998,0,1,NA,NA,5
"5704",1,1973,1,1,180.6,910,3
"5705",2,1973,1,1,NA,NA,3
"5706",2,1996,5,1,141.6,313,3
"5707",1,1998,0,1,NA,NA,3
"5708",2,1958,2,2,NA,NA,5
"5709",1,1985,5,2,NA,NA,5
"5710",1,1971,1,2,528.3,211,5
"5711",2,1972,1,2,NA,NA,5
"5712",1,2006,0,2,NA,NA,5
"5713",2,2008,0,2,NA,NA,5
"5714",1,1969,1,2,NA,274,5
"5715",2,1968,1,2,NA,313,5
"5716",2,1995,5,2,30,314,5
"5717",1,1997,0,2,NA,NA,5
"5718",1,1965,1,1,NA,151,5
"5719",2,1968,1,1,NA,510,5
"5720",2,1992,5,1,NA,NA,5
"5721",1,2000,0,1,NA,NA,5
"5722",2,1925,2,1,NA,NA,5
"5723",1,1964,1,2,250,510,5
"5724",2,1969,1,2,NA,259,5
"5725",1,1994,5,2,NA,NA,5
"5726",1,1997,0,2,NA,NA,5
"5727",1,1971,1,2,758.3,320,5
"5728",2,1973,1,2,NA,NA,5
"5729",1,1997,0,2,NA,NA,5
"5730",2,2001,0,2,NA,NA,5
"5731",1,1967,1,2,556,141,5
"5732",2,1971,1,2,NA,NA,5
"5733",2,1997,0,2,NA,NA,5
"5734",2,2000,0,2,NA,NA,5
"5735",1,1965,1,2,170.25,930,5
"5736",2,1967,1,2,NA,NA,5
"5737",1,1996,5,2,NA,NA,5
"5738",1,1974,1,2,400.8,411,3
"5739",2,1977,1,2,NA,NA,3
"5740",2,2007,0,2,NA,NA,3
"5741",1,1947,1,1,NA,953,3
"5742",2,1954,1,1,NA,953,3
"5743",2,1975,5,1,NA,NA,3
"5744",1,1965,1,2,443,231,3
"5745",2,1967,1,2,NA,NA,3
"5746",2,1992,5,2,NA,NA,3
"5747",1,1994,5,2,NA,NA,3
"5748",1,2013,0,2,NA,NA,3
"5749",1,1936,1,1,20,952,3
"5750",2,1942,1,1,NA,NA,3
"5751",2,1940,2,1,NA,NA,3
"5752",1,1969,1,1,NA,773,3
"5753",2,1973,1,1,NA,NA,3
"5754",1,1999,0,1,NA,NA,3
"5755",2,2007,0,1,NA,NA,3
"5756",1,1951,1,1,NA,873,3
"5757",2,1951,1,1,NA,NA,3
"5758",1,1989,5,1,NA,NA,3
"5759",1,1983,5,2,312,922,3
"5760",1,1955,1,2,NA,521,3
"5761",2,1954,1,2,NA,NA,3
"5762",2,1981,5,2,150,313,3
"5763",1,1986,5,2,636,312,3
"5764",1,1979,1,2,303,854,3
"5765",2,1979,1,2,194,243,3
"5766",1,2007,0,2,NA,NA,3
"5767",1,2011,0,2,NA,NA,3
"5768",1,2014,0,2,NA,NA,3
"5769",1,1976,1,2,667,232,3
"5770",2,1980,1,1,NA,NA,3
"5771",1,1972,1,2,444,311,3
"5772",2,1975,1,2,70,259,3
"5773",1,2000,0,2,NA,NA,3
"5774",2,2004,0,2,NA,NA,3
"5775",1,1960,1,2,210,910,3
"5776",2,1962,1,1,NA,NA,3
"5777",2,1992,5,2,20,442,3
"5778",2,2000,0,2,NA,NA,3
"5779",2,1958,2,2,123,941,3
"5780",1,1974,1,2,463,743,3
"5781",2,1979,1,2,NA,521,3
"5782",1,2008,0,2,NA,NA,3
"5783",1,1955,1,2,363,753,3
"5784",2,1959,1,2,NA,NA,3
"5785",2,1985,5,2,NA,NA,3
"5786",1,1960,1,2,1000,854,3
"5787",2,1965,1,2,NA,NA,3
"5788",1,1988,5,2,333,930,3
"5789",1,1949,1,2,NA,611,3
"5790",2,1954,1,2,40,441,3
"5791",1,1980,5,2,261,510,3
"5792",1,1987,5,2,NA,NA,3
"5793",1,1959,1,1,NA,874,3
"5794",2,1966,1,1,228,841,3
"5795",2,1988,5,1,211,314,3
"5796",1,1960,1,2,NA,873,3
"5797",2,1964,1,2,146,441,3
"5798",1,1988,5,2,428,864,3
"5799",1,1992,5,2,NA,NA,3
"5800",2,1936,2,2,NA,NA,3
"5801",1,1937,4,1,NA,NA,4
"5802",2,1958,2,1,250,510,3
"5803",1,1987,5,1,NA,NA,3
"5804",1,1945,1,1,NA,NA,3
"5805",2,1950,1,1,NA,NA,3
"5806",1,1978,1,1,574.2,741,3
"5807",2,1978,1,1,NA,NA,3
"5808",1,2008,0,1,NA,NA,3
"5809",1,2010,0,1,NA,NA,3
"5810",2,2012,0,1,NA,NA,3
"5811",2,1940,2,1,NA,NA,3
"5812",1,1964,1,1,NA,NA,3
"5813",2,1982,1,1,130,930,3
"5814",1,2005,0,1,NA,NA,3
"5815",2,1950,3,2,132,421,3
"5816",1,1970,1,2,407,743,3
"5817",2,1977,1,2,NA,NA,3
"5818",1,2002,0,2,NA,NA,3
"5819",2,2008,0,2,NA,NA,3
"5820",1,1949,3,1,NA,NA,3
"5821",1,1974,5,1,NA,NA,3
"5822",2,1977,5,1,147.2,247,3
"5823",1,1963,3,2,NA,153,3
"5824",2,1967,2,1,NA,442,3
"5825",2,1994,5,1,NA,NA,3
"5826",2,1941,2,2,15,941,3
"5827",2,1937,2,2,NA,NA,3
"5828",2,1957,3,2,94,952,3
"5829",2,1983,1,1,NA,NA,3
"5830",1,1985,5,2,258,252,4
"5831",1,1983,1,1,256,311,3
"5832",2,2012,0,2,NA,NA,3
"5833",1,1949,1,2,NA,630,3
"5834",2,1951,1,2,NA,630,3
"5835",1,1953,1,2,NA,873,3
"5836",2,1959,1,2,46,999,3
"5837",1,1986,5,2,80,999,3
"5838",1,1986,5,2,80,999,3
"5839",2,1937,2,2,NA,NA,3
"5840",2,1946,2,2,NA,NA,3
"5841",2,1939,2,2,NA,NA,3
"5842",1,1934,3,2,NA,NA,3
"5843",2,1986,5,1,200,244,3
"5844",2,1988,5,1,191,762,3
"5845",1,1955,3,2,NA,864,3
"5846",1,1944,1,1,NA,NA,3
"5847",2,1945,1,1,NA,NA,3
"5848",2,1972,1,1,NA,248,3
"5849",1,1970,1,1,NA,510,3
"5850",2,2001,0,1,NA,NA,3
"5851",2,1936,3,1,NA,442,3
"5852",2,1957,5,2,80,941,3
"5853",1,1949,1,2,NA,120,3
"5854",2,1960,1,2,NA,NA,3
"5855",1,1951,1,2,93.3,153,3
"5856",2,1954,1,2,NA,NA,3
"5857",1,1979,1,2,NA,874,3
"5858",2,1982,1,2,NA,NA,3
"5859",2,2007,0,2,NA,NA,3
"5860",2,2010,0,2,NA,NA,3
"5861",1,1937,4,2,NA,NA,3
"5862",2,1937,2,1,NA,NA,3
"5863",1,1961,5,2,NA,NA,3
"5864",2,1935,2,1,20,941,3
"5865",1,1929,1,1,NA,NA,3
"5866",2,1934,1,1,NA,NA,3
"5867",2,1950,3,1,195,442,3
"5868",1,1937,2,2,NA,NA,3
"5869",1,1952,1,2,170,153,3
"5870",2,1955,1,2,NA,NA,3
"5871",1,1972,1,2,493.07,312,3
"5872",2,1974,1,2,NA,NA,3
"5873",1,2001,0,2,NA,NA,3
"5874",1,1959,1,2,537.07,141,3
"5875",2,1962,1,2,NA,NA,3
"5876",1,1994,5,2,NA,NA,3
"5877",1,1963,1,1,806.33,231,3
"5878",2,1962,1,1,703,312,3
"5879",1,1991,5,1,NA,NA,3
"5880",2,1995,5,1,NA,NA,3
"5881",1,1961,1,2,889.63,921,3
"5882",2,1965,1,2,NA,NA,3
"5883",2,1990,5,2,NA,NA,3
"5884",1,1992,5,2,NA,NA,3
"5885",1,1959,1,2,680.4,743,3
"5886",2,1965,1,2,NA,NA,3
"5887",2,1989,5,2,NA,NA,3
"5888",2,1991,5,2,NA,NA,3
"5889",1,1953,1,1,178.7,792,4
"5890",2,1958,1,1,NA,NA,4
"5891",1,1982,5,2,NA,NA,4
"5892",1,1955,1,2,591.33,762,3
"5893",2,1957,1,2,NA,NA,3
"5894",2,1982,1,2,130.8,243,3
"5895",1,1982,1,2,300,246,3
"5896",2,2011,0,2,NA,NA,3
"5897",1,1933,1,1,NA,NA,4
"5898",2,1949,1,1,82.6,421,4
"5899",1,1975,1,2,552.17,235,3
"5900",2,1980,1,2,NA,NA,3
"5901",2,2007,0,2,NA,NA,3
"5902",1,2010,0,2,NA,NA,3
"5903",1,1948,1,2,NA,442,3
"5904",2,1950,1,1,NA,441,3
"5905",2,1982,1,1,287.9,522,3
"5906",1,1980,1,1,411.3,522,3
"5907",2,2008,0,1,NA,NA,3
"5908",1,1974,1,2,313,510,3
"5909",2,1973,1,2,161,259,3
"5910",2,2001,0,2,NA,NA,3
"5911",1,2005,0,2,NA,NA,3
"5912",1,1940,1,2,NA,NA,3
"5913",2,1944,1,2,NA,NA,3
"5914",1,1969,1,1,198,159,3
"5915",1,1986,5,2,NA,NA,3
"5916",2,1972,1,1,NA,NA,3
"5917",2,2000,0,2,NA,NA,3
"5918",1,2009,0,2,NA,NA,3
"5919",1,1957,3,1,679.67,743,3
"5920",1,1985,5,1,281.25,743,3
"5921",1,1976,1,1,477.5,411,3
"5922",2,1976,1,1,NA,NA,3
"5923",2,2004,0,1,NA,NA,3
"5924",1,2012,0,1,NA,NA,3
"5925",1,1972,1,2,515.4,874,3
"5926",2,1972,1,2,NA,NA,3
"5927",1,1999,0,2,NA,NA,3
"5928",1,2000,0,2,NA,NA,3
"5929",2,1949,2,1,NA,NA,3
"5930",1,1974,1,1,359.47,312,3
"5931",2,1978,1,1,NA,NA,3
"5932",1,2006,0,1,NA,NA,3
"5933",2,2013,0,1,NA,NA,3
"5934",1,1975,1,2,629.67,231,3
"5935",2,1978,1,2,NA,NA,3
"5936",1,2006,0,2,NA,NA,3
"5937",2,2007,0,2,NA,NA,3
"5938",2,1966,4,2,NA,NA,3
"5939",2,1987,1,2,NA,NA,3
"5940",1,1967,1,2,896.23,854,3
"5941",2,1971,1,2,105,399,3
"5942",1,1996,5,2,NA,NA,3
"5943",2,2000,0,2,NA,NA,3
"5944",1,1962,1,2,691.23,313,3
"5945",2,1964,1,2,NA,NA,3
"5946",2,1991,5,2,NA,NA,3
"5947",2,1997,0,2,NA,NA,3
"5948",1,1973,1,2,505.75,753,3
"5949",2,1974,1,2,NA,NA,3
"5950",2,2001,0,2,NA,NA,3
"5951",1,2004,0,2,NA,NA,3
"5952",1,1955,1,1,682.9,851,3
"5953",2,1961,1,1,NA,NA,3
"5954",1,1997,0,1,NA,NA,3
"5955",1,1975,1,1,NA,241,4
"5956",2,1975,1,1,0,252,4
"5957",1,2005,0,1,NA,NA,4
"5958",2,2008,0,1,NA,NA,4
"5959",1,1970,1,1,900,312,3
"5960",2,1975,1,1,NA,NA,3
"5961",2,2003,0,2,NA,NA,3
"5962",1,2007,0,2,NA,NA,3
"5963",1,1972,1,2,341.6,232,3
"5964",2,1977,1,2,283,252,3
"5965",2,2005,0,2,NA,NA,3
"5966",2,2009,0,2,NA,NA,3
"5967",1,1969,1,2,304,780,3
"5968",2,1975,1,2,NA,NA,3
"5969",2,2001,0,2,NA,NA,3
"5970",1,2004,0,2,NA,NA,3
"5971",2,2007,0,2,NA,NA,3
"5972",1,1962,1,1,916.6,312,3
"5973",2,1964,1,1,NA,NA,3
"5974",2,1989,5,2,NA,NA,1
"5975",2,1994,5,1,NA,NA,3
"5976",1,1963,1,1,690,312,3
"5977",2,1967,1,1,20,314,3
"5978",1,1991,5,1,NA,NA,3
"5979",1,1967,1,1,833.3,235,3
"5980",2,1970,1,1,83.3,421,3
"5981",1,1999,0,1,NA,NA,3
"5982",2,2002,0,1,NA,NA,3
"5983",1,1969,1,1,843.3,235,2
"5984",2,1972,1,1,185.8,247,2
"5985",2,2000,0,1,NA,NA,2
"5986",1,2006,0,1,NA,NA,2
"5987",1,1960,1,1,1095.3,753,4
"5988",2,1961,1,1,NA,NA,4
"5989",2,1985,1,1,NA,NA,3
"5990",2,1987,5,1,160,281,4
"5991",1,1991,5,1,NA,NA,4
"5992",1,1980,1,1,423.3,312,3
"5993",2,2013,0,1,NA,NA,3
"5994",1,1974,1,1,210.4,941,3
"5995",2,1976,1,1,132.67,314,3
"5996",1,2003,0,1,NA,NA,3
"5997",1,2005,0,1,NA,NA,3
"5998",1,2012,0,1,NA,NA,3
"5999",1,1962,1,1,678,741,3
"6000",2,1964,1,1,178,441,3
"6001",2,1989,5,1,NA,254,3
"6002",2,1992,5,1,NA,NA,3
"6003",1,1963,1,1,632,841,3
"6004",2,1967,1,1,160,441,3
"6005",2,1995,5,1,NA,NA,3
"6006",1,1997,0,1,NA,NA,3
"6007",1,1969,1,2,591,841,3
"6008",2,1971,1,2,60,441,3
"6009",2,1998,0,2,NA,NA,3
"6010",1,2000,0,2,NA,NA,3
"6011",1,1962,1,1,757,841,3
"6012",2,1962,1,1,NA,NA,3
"6013",2,1988,5,2,NA,NA,3
"6014",1,1991,5,2,NA,NA,3
"6015",1,1974,1,2,604,841,3
"6016",2,1978,1,2,NA,NA,3
"6017",2,2005,0,2,NA,NA,3
"6018",1,2006,0,2,NA,NA,3
"6019",1,1952,1,1,250,841,3
"6020",2,1957,1,1,NA,NA,3
"6021",1,1982,5,1,250,312,3
"6022",1,1984,5,1,382,841,3
"6023",1,1963,1,1,841,232,3
"6024",2,1964,1,1,230,441,3
"6025",1,1988,5,1,207,311,3
"6026",2,1995,5,1,NA,NA,3
"6027",2,1948,2,1,57,441,3
"6028",1,1961,1,1,858,312,3
"6029",2,1963,1,1,NA,NA,3
"6030",2,1985,5,1,150,314,3
"6031",1,1961,1,2,633,742,3
"6032",2,1959,1,2,NA,611,3
"6033",2,1992,5,2,NA,NA,3
"6034",1,1980,1,2,480,312,3
"6035",2,1981,1,2,NA,NA,3
"6036",1,2011,0,2,NA,NA,3
"6037",1,2013,0,2,NA,NA,3
"6038",1,1952,1,1,140,930,3
"6039",2,1956,1,1,103,941,3
"6040",1,1983,5,1,180,510,3
"6041",1,1931,1,1,NA,NA,3
"6042",2,1935,1,1,NA,NA,3
"6043",2,1950,3,1,150,951,3
"6044",1,1955,2,2,NA,NA,3
"6045",1,1959,1,1,230,873,3
"6046",2,1963,1,1,NA,NA,3
"6047",2,1989,5,1,180,246,3
"6048",2,1990,5,1,230,313,3
"6049",1,1991,5,1,NA,NA,3
"6050",2,1944,2,1,NA,NA,3
"6051",1,1962,1,1,NA,874,3
"6052",2,1967,1,1,250,246,3
"6053",2,1993,5,1,NA,NA,3
"6054",1,1995,5,1,NA,NA,3
"6055",1,1958,1,1,1000,236,3
"6056",2,1963,1,1,NA,NA,3
"6057",1,1987,5,1,205,799,3
"6058",1,1993,5,1,NA,NA,3
"6059",1,1961,1,1,NA,611,3
"6060",2,1966,1,1,109,952,3
"6061",1,1996,5,1,NA,NA,3
"6062",1,1998,0,1,NA,NA,3
"6063",1,1969,5,1,187.5,910,3
"6064",2,1936,2,1,NA,991,3
"6065",1,1955,1,2,NA,611,3
"6066",2,1958,1,2,NA,521,3
"6067",1,1982,1,2,300,239,3
"6068",1,1983,5,2,333.3,811,3
"6069",2,1982,1,2,300,252,3
"6070",1,1939,1,1,20,999,3
"6071",2,1941,1,1,20,999,3
"6072",1,1945,1,1,NA,611,3
"6073",2,1948,1,1,60,951,3
"6074",2,1933,2,1,NA,NA,3
"6075",2,1941,2,1,NA,611,3
"6076",1,1961,1,1,NA,792,3
"6077",2,1960,1,1,57,421,3
"6078",1,1921,1,1,NA,NA,3
"6079",2,1930,1,1,NA,NA,3
"6080",1,1944,1,1,NA,710,3
"6081",2,1956,1,1,NA,710,3
"6082",2,1981,5,1,150,259,3
"6083",2,1931,2,1,NA,NA,3
"6084",1,1948,1,1,NA,611,3
"6085",2,1953,1,1,NA,611,3
"6086",1,1975,1,2,344.3,312,4
"6087",2,1980,1,1,NA,NA,4
"6088",1,2009,0,1,NA,NA,4
"6089",1,2011,0,1,NA,NA,4
"6090",1,2013,0,1,NA,NA,4
"6091",1,1944,1,1,NA,873,3
"6092",2,1952,1,1,64,442,3
"6093",2,1940,2,1,NA,NA,3
"6094",2,1963,1,1,70,951,3
"6095",1,1957,1,1,NA,NA,3
"6096",1,1989,5,1,170,899,3
"6097",1,1963,1,1,NA,873,3
"6098",2,1969,1,1,147,930,3
"6099",1,1989,5,1,218,930,3
"6100",2,1990,5,1,193,313,3
"6101",1,1954,1,1,176,930,3
"6102",2,1955,1,1,NA,611,3
"6103",1,1980,5,1,NA,NA,3
"6104",2,1983,5,1,255.8,312,3
"6105",1,1940,1,1,NA,611,3
"6106",2,1949,1,1,NA,611,3
"6107",2,1979,5,1,210,510,3
"6108",2,1928,2,1,NA,NA,3
"6109",2,1939,2,2,NA,NA,3
"6110",1,1974,1,2,187.5,772,3
"6111",2,1981,1,2,102,999,3
"6112",2,2006,0,2,NA,NA,3
"6113",1,2010,0,2,NA,NA,3
"6114",1,1939,1,2,NA,611,3
"6115",2,1943,1,2,NA,611,3
"6116",2,1938,4,1,NA,611,3
"6117",2,1946,2,1,NA,611,3
"6118",2,1969,3,1,170,930,3
"6119",1,1940,1,1,NA,NA,3
"6120",2,1950,1,1,NA,NA,3
"6121",1,2009,0,2,NA,NA,3
"6122",1,1972,1,1,525.5,311,2
"6123",2,1968,1,1,537.5,311,2
"6124",1,1980,1,2,416.6,254,2
"6125",2,1982,1,2,341.6,243,2
"6126",1,2010,0,2,NA,NA,2
"6127",2,2012,0,2,NA,NA,2
"6128",2,1981,1,2,NA,NA,2
"6129",1,1977,1,2,383.9,312,2
"6130",1,2011,0,2,NA,NA,2
"6131",1,1979,1,1,197.7,863,2
"6132",2,1978,1,1,200,399,2
"6133",2,2007,0,1,NA,NA,2
"6134",1,1957,3,2,160.1,873,2
"6135",2,1957,2,2,NA,NA,1
"6136",1,1966,1,2,NA,930,2
"6137",2,1975,1,2,162.3,246,2
"6138",1,2001,0,2,NA,NA,2
"6139",2,1938,2,1,NA,NA,1
"6140",2,1961,5,2,400,432,1
"6141",1,1937,1,1,NA,NA,2
"6142",2,1940,1,1,NA,NA,2
"6143",1,1956,1,2,180.5,773,2
"6144",2,1960,1,1,NA,722,2
"6145",1,1985,1,2,NA,773,2
"6146",2,1986,1,2,173.3,399,2
"6147",1,2010,0,2,NA,NA,2
"6148",1,2012,0,2,NA,NA,2
"6149",2,1962,2,1,NA,441,2
"6150",1,1985,5,1,228.4,930,2
"6151",1,1954,1,2,NA,NA,2
"6152",2,1958,1,2,NA,NA,2
"6153",1,1982,5,1,27,930,2
"6154",1,1944,1,2,NA,NA,2
"6155",2,1949,1,1,NA,NA,2
"6156",2,1953,2,2,76.7,951,2
"6157",1,1961,1,2,NA,NA,2
"6158",2,1963,1,2,NA,NA,2
"6159",2,1989,5,2,191,313,2
"6160",1,1990,5,2,NA,NA,2
"6161",1,1928,2,1,NA,NA,2
"6162",2,1933,6,1,NA,NA,2
"6163",1,1963,4,2,183.3,762,2
"6164",1,1947,1,2,NA,NA,2
"6165",2,1964,1,2,135,952,2
"6166",1,1928,1,2,NA,NA,2
"6167",2,1936,1,1,NA,NA,2
"6168",1,1947,1,1,140,942,2
"6169",2,1948,1,1,NA,NA,2
"6170",1,1943,1,2,NA,NA,2
"6171",2,1952,1,2,NA,NA,2
"6172",1,1941,1,2,NA,NA,2
"6173",2,1949,1,2,NA,NA,2
"6174",2,1951,2,2,NA,NA,2
"6175",1,1957,1,1,210,762,2
"6176",2,1962,1,1,NA,530,2
"6177",1,1983,5,2,200,312,2
"6178",2,1986,5,2,150,312,2
"6179",1,1966,3,2,NA,910,2
"6180",1,1996,5,2,NA,952,2
"6181",2,1939,2,1,NA,NA,2
"6182",2,1978,5,1,NA,930,2
"6183",2,1944,2,1,NA,NA,2
"6184",1,1973,1,2,NA,730,2
"6185",2,1975,1,1,NA,NA,2
"6186",2,2004,0,2,NA,NA,2
"6187",2,1949,2,2,80,941,2
"6188",1,1979,5,1,336,252,1
"6189",1,2007,0,2,NA,NA,2
"6190",1,1957,1,2,NA,NA,2
"6191",2,1963,1,2,122,992,2
"6192",2,1990,5,2,NA,NA,2
"6193",1,1993,5,2,NA,NA,2
"6194",2,1938,2,1,NA,NA,2
"6195",1,1991,5,1,233,521,2
"6196",2,1935,2,2,NA,NA,2
"6197",1,1951,1,1,169,942,2
"6198",2,1955,1,2,149,999,2
"6199",1,1978,5,2,NA,910,2
"6200",2,1948,2,1,NA,NA,2
"6201",1,1974,1,2,NA,875,2
"6202",2,1977,1,2,50,951,2
"6203",1,2002,0,2,NA,NA,2
"6204",1,2004,0,2,NA,NA,2
"6205",1,1952,1,1,200,873,2
"6206",2,1959,1,1,208,441,2
"6207",1,1982,5,1,416,235,2
"6208",2,1992,5,1,NA,NA,2
"6209",1,1975,1,2,800,251,5
"6210",2,1974,1,2,890,251,5
"6211",1,1945,1,2,143.4,941,2
"6212",2,1947,1,2,NA,NA,2
"6213",1,1971,5,2,229.6,863,2
"6214",1,1977,5,2,NA,NA,2
"6215",1,1964,1,2,238,799,2
"6216",2,1969,1,2,70,722,2
"6217",2,2004,0,2,NA,NA,2
"6218",1,1964,1,2,NA,521,2
"6219",2,1970,1,2,NA,521,2
"6220",2,2004,0,2,NA,NA,2
"6221",1,1962,1,2,NA,530,2
"6222",2,1966,1,2,200,530,2
"6223",1,1991,5,2,NA,NA,2
"6224",1,1994,5,2,NA,NA,2
"6225",1,1983,3,2,358,999,2
"6226",2,1982,4,2,NA,NA,2
"6227",1,2013,0,2,NA,NA,2
"6228",1,1949,1,1,135.7,412,2
"6229",2,1950,1,1,NA,NA,2
"6230",1,1975,5,1,90,761,2
"6231",1,1938,2,1,NA,NA,2
"6232",1,1936,1,1,NA,NA,2
"6233",2,1940,1,1,NA,NA,2
"6234",1,1943,1,1,NA,NA,2
"6235",2,1949,1,1,NA,NA,2
"6236",2,1972,5,2,178,244,2
"6237",1,1973,1,2,171.4,899,2
"6238",2,1975,1,2,186,313,2
"6239",1,2005,0,2,NA,NA,2
"6240",2,1946,5,1,NA,NA,2
"6241",1,1945,1,1,NA,NA,2
"6242",2,1952,1,1,NA,NA,2
"6243",1,1961,1,2,NA,910,2
"6244",2,1961,1,1,NA,NA,2
"6245",2,1987,5,2,NA,NA,2
"6246",2,1993,5,1,108,399,2
"6247",1,1999,0,1,NA,NA,2
"6248",2,1936,2,1,NA,NA,2
"6249",1,1942,1,2,NA,NA,2
"6250",2,1942,1,2,NA,NA,2
"6251",1,1953,1,2,NA,NA,2
"6252",2,1959,1,1,148,951,2
"6253",1,1983,5,1,220,235,2
"6254",1,1963,1,2,412.2,873,2
"6255",2,1968,1,2,162,313,2
"6256",2,1973,3,2,270,999,2
"6257",1,1963,3,2,NA,721,2
"6258",2,1960,3,1,NA,441,2
"6259",1,1996,5,1,NA,NA,2
"6260",2,2001,0,1,NA,NA,2
"6261",1,1958,1,2,NA,773,2
"6262",2,1965,1,2,32,941,2
"6263",2,1989,5,2,180,285,2
"6264",2,1991,5,2,170,243,2
"6265",2,1997,0,2,NA,NA,2
"6266",2,1939,2,2,NA,NA,2
"6267",1,1972,2,2,458,311,2
"6268",2,1997,0,2,NA,NA,2
"6269",2,1999,0,2,NA,NA,2
"6270",1,1952,3,2,NA,NA,2
"6271",2,1960,3,2,60,951,2
"6272",1,1944,2,2,NA,NA,2
"6273",1,1953,3,2,NA,NA,2
"6274",1,1990,5,2,NA,NA,2
"6275",2,1960,1,1,119,941,2
"6276",1,1960,1,1,NA,NA,2
"6277",2,1987,5,1,NA,521,2
"6278",1,1957,1,2,NA,910,2
"6279",2,1960,1,2,NA,NA,2
"6280",1,1977,5,2,NA,NA,2
"6281",2,1978,1,2,NA,NA,2
"6282",1,1972,1,2,245.4,311,2
"6283",2,2011,0,2,NA,NA,2
"6284",2,1961,1,1,NA,NA,2
"6285",2,1988,5,1,139.9,864,2
"6286",1,1961,1,1,NA,910,2
"6287",1,1986,5,1,160,999,2
"6288",1,1974,1,1,381.8,873,2
"6289",2,1975,1,1,206.8,710,2
"6290",1,1999,0,1,NA,NA,2
"6291",1,1960,1,1,157.2,873,2
"6292",2,1964,1,1,130,421,2
"6293",1,1988,5,1,169,862,2
"6294",1,1996,5,1,NA,NA,2
"6295",1,1952,3,1,NA,NA,2
"6296",2,1936,2,1,NA,NA,2
"6297",1,1973,1,2,207,873,2
"6298",2,1973,1,2,194.5,399,2
"6299",1,1997,0,2,NA,NA,2
"6300",2,1999,0,2,NA,NA,2
"6301",2,1931,2,1,NA,NA,1
"6302",1,1995,5,1,NA,NA,1
"6303",2,1966,3,1,100,422,1
"6304",1,1965,1,1,NA,774,2
"6305",2,1968,1,1,NA,NA,2
"6306",1,2001,0,1,NA,NA,2
"6307",1,2004,0,1,NA,NA,2
"6308",1,1970,1,2,NA,862,2
"6309",2,1977,1,2,204,313,2
"6310",2,1998,0,2,NA,NA,2
"6311",1,2001,0,2,NA,NA,2
"6312",2,2003,0,2,NA,NA,2
"6313",2,1946,2,1,NA,NA,2
"6314",1,1980,1,2,NA,NA,2
"6315",2,1981,1,1,NA,NA,2
"6316",2,2014,0,1,NA,NA,2
"6317",2,1982,1,2,NA,NA,2
"6318",1,1974,1,2,NA,771,2
"6319",1,2008,0,2,NA,NA,2
"6320",1,2010,0,2,NA,NA,2
"6321",1,1962,1,2,241.3,892,2
"6322",2,1966,1,1,30,530,2
"6323",2,1995,5,2,NA,952,2
"6324",1,1997,0,2,NA,NA,2
"6325",2,1938,2,1,NA,NA,2
"6326",2,1938,2,1,NA,NA,2
"6327",1,1974,5,2,260,710,2
"6328",1,1944,1,1,NA,NA,2
"6329",2,1952,1,1,NA,NA,2
"6330",2,1948,3,1,129.5,941,2
"6331",1,1970,5,2,145,873,2
"6332",1,1975,5,2,173,921,2
"6333",1,1935,1,1,NA,521,2
"6334",2,1939,1,1,NA,NA,2
"6335",1,1939,1,1,42,941,2
"6336",2,1942,1,2,20,710,2
"6337",2,1977,1,2,66,442,2
"6338",1,1969,1,2,217.1,399,2
"6339",1,2009,0,2,NA,NA,2
"6340",1,2010,0,2,NA,NA,2
"6341",1,1942,1,2,NA,NA,2
"6342",2,1955,1,2,110.9,941,2
